Frame,Id,x,y
66,21,1945.544329,580.2801922
66,22,1932.614355,547.9593508
66,23,1930.635692,534.1363135
66,24,1908.48154,493.6220981
66,51,1952.938813,606.2290076
66,52,1962.786578,641.5864309
66,53,1992.073605,666.1916338
66,54,2009.556352,705.2025678
66,11,1967.573299,572.9506243
66,12,2010.335159,544.6819861
66,13,2034.345644,538.2510721
66,14,2062.342603,515.0548804
66,41,1975.52237,600.8456008
66,42,2000.295895,614.1693728
66,43,2028,604
66,44,2048.5,613.5
67,0,1932.249878,598.5660637
67,P,1833.066908,626.111508
67,A,2031.432847,571.0206195
67,31,1930.239459,586.4621497
67,32,1920.668553,559.0163022
67,33,1905.452051,561.3968183
67,34,1851.732695,534.5070785
67,61,1936.721439,609.2175535
67,62,1927.704482,646.7957508
67,63,1898.017931,659.723279
67,64,1863.271732,703.885559
67,21,1945.733293,580.2913881
67,22,1935.658583,546.5923333
67,23,1931.315233,532.6295757
67,24,1906.686468,493.5702356
67,51,1953.141269,606.2975638
67,52,1964.332274,641.2530677
67,53,1993.758571,665.6785478
67,54,2009.862205,705.2751549
67,11,1967.795058,572.9526306
67,12,2011.187149,546.0353895
67,13,2034.11905,538.1497014
67,14,2062.37268,515.2668393
67,41,1975.758633,600.9092695
67,42,2002.515271,609.5887161
67,43,2031.040556,601.9062521
67,44,2063.153069,611.2237375
68,0,1933.271226,598.2472654
68,P,1832.276952,626.0565483
68,A,2034.2655,570.4379826
68,31,1931.253556,585.961798
68,32,1922.235684,558.329303
68,33,1906.925429,560.007136
68,34,1852.358909,534.8809711
68,61,1937.779834,609.0671653
68,62,1928.662438,647.1352873
68,63,1898.80996,659.8417083
68,64,1863.475437,703.5346921
68,21,1947.033389,579.7226158
68,22,1937.354081,545.9072926
68,23,1932.974898,531.5324081
68,24,1906.686468,493.5702356
68,51,1954.491992,606.1287499
68,52,1966.604097,640.7758675
68,53,1993.931151,665.2457628
68,54,2009.717908,704.7751697
68,11,1969.498085,572.3080675
68,12,2013.02147,545.6036422
68,13,2035.533728,537.5740575
68,14,2061.907925,515.3437339
68,41,1977.516083,600.6946617
68,42,2003.669078,611.0518478
68,43,2031.9021,602.2603466
68,44,2071.204001,611.624265
69,0,1937.445434,596.9389046
69,P,1839.051814,624.6691339
69,A,2035.839055,569.2086753
69,31,1935.327235,584.7635646
69,32,1923.201753,558.1370921
69,33,1907.236417,558.3594933
69,34,1851.731309,535.3809783
69,61,1941.948254,607.6681446
69,62,1931.016615,645.8101986
69,63,1899.046484,659.4755018
69,64,1864.810838,704.0347421
69,21,1950.675718,578.5540335
69,22,1939.351951,545.1202884
69,23,1934.563086,530.6287429
69,24,1908.052199,492.8215878
69,51,1958.242596,604.7306963
69,52,1968.460463,640.0022854
69,53,1994.857395,665.4727711
69,54,2009.869874,705.3085128
69,11,1972.541937,571.1695231
69,12,2015.129756,546.3751994
69,13,2036.68531,536.1891017
69,14,2063.379471,514.3440265
69,41,1980.676331,599.3094356
69,42,2007.122981,608.8919799
69,43,2036.244135,602.0747768
69,44,2078.292637,610.5356655
70,0,1940.118347,596.0457225
70,P,1840.461674,624.0152387
70,A,2039.775021,568.0762063
70,31,1937.970645,583.6651657
70,32,1923.681082,558.0875871
70,33,1907.722205,558.5932316
70,34,1852.186963,534.2322142
70,61,1944.678514,606.9625508
70,62,1932.127199,645.7791245
70,63,1899.451198,660.3698949
70,64,1863.473499,703.5348165
70,21,1953.515609,577.3873499
70,22,1941.196643,544.3073547
70,23,1939.256524,529.8808862
70,24,1915.293198,491.3212508
70,51,1961.181744,604.0129329
70,52,1969.809869,639.7067038
70,53,1995.792699,664.322561
70,54,2009.696752,703.8958384
70,11,1975.661865,569.929687
70,12,2015.954534,547.9191879
70,13,2036.812171,536.5024567
70,14,2062.049407,514.7338018
70,41,1983.90296,598.5521887
70,42,2010.402621,607.9871486
70,43,2040.374133,601.5034307
70,44,2082.331222,612.835573
71,0,1940.686744,596.0132993
71,P,1839.945139,624.3051014
71,A,2041.428349,567.7214973
71,31,1938.612743,583.8116193
71,32,1925.700375,557.1757766
71,33,1909.786428,558.4749046
71,34,1851.578997,533.8761521
71,61,1945.217058,606.7498724
71,62,1932.674797,646.2315802
71,63,1900.215063,661.6090198
71,64,1863.404183,704.0656384
71,21,1954.342155,577.5085851
71,22,1946.054298,540.9105249
71,23,1946.023745,525.4558521
71,24,1927.922738,483.821251
71,51,1961.889943,603.7237316
71,52,1973.71004,638.4913975
71,53,1997.35263,665.3628664
71,54,2009.871897,705.3959859
71,11,1976.740721,569.9950946
71,12,2015.984096,548.2038853
71,13,2036.89799,537.352111
71,14,2061.67749,515.0638006
71,41,1984.854593,598.1763771
71,42,2014.499044,602.2156249
71,43,2047.731502,601.888258
71,44,2089.478548,613.9712592
72,0,1948.316719,594.7983254
72,P,1851.313876,623.2572683
72,A,2045.319562,566.3393825
72,31,1946.164235,582.8701797
72,32,1926.319967,553.7607071
72,33,1905.903972,554.3474513
72,34,1852.566896,534.3764031
72,61,1952.892813,605.2535762
72,62,1937.345339,644.6743929
72,63,1902.671865,661.3375231
72,64,1864.4901,702.5656456
72,21,1961.292159,576.5793493
72,22,1949.470527,540.9653691
72,23,1955.433671,524.537847
72,24,1941.055036,479.3211464
72,51,1968.981963,602.1603738
72,52,1974.2822,638.4978581
72,53,1998.634637,664.567846
72,54,2009.621882,704.8961278
72,11,1982.855744,569.0512379
72,12,2017.692074,547.6721339
72,13,2038.167993,536.4947933
72,14,2063.769747,515.1560356
72,41,1991.122283,596.5508392
72,42,2029.5,609
72,43,2061.742503,599.7230641
72,44,2103.291337,612.4709737
73,0,1950.465585,594.0758423
73,P,1855.296168,621.0869769
73,A,2045.635001,567.0647077
73,31,1948.329488,581.9855757
73,32,1927.805308,553.3514281
73,33,1905.232308,554.5117945
73,34,1852.026976,534.1736908
73,61,1954.953646,604.7276029
73,62,1939.170427,644.0948949
73,63,1902.676324,662.9673544
73,64,1864.140098,703.8643545
73,21,1963.166035,575.9018289
73,22,1952.702416,539.8654685
73,23,1960.683513,522.7788893
73,24,1949.16434,476.5766422
73,51,1970.736502,601.8927171
73,52,1976.175044,638.2097592
73,53,2000.094394,664.1974962
73,54,2009.615735,704.8962078
73,11,1984.315725,568.6841277
73,12,2016.955368,548.3876037
73,13,2037.601984,538.0661132
73,14,2061.807556,515.1557951
73,41,1992.453977,596.6243326
73,42,2032.441025,602.4537003
73,43,2069.116879,597.9676433
73,44,2111.189519,608.862951
74,0,1950.575391,594.0647614
74,P,1855.499636,621.0760072
74,A,2045.651145,567.0535155
74,31,1948.429291,581.9603116
74,32,1928.323236,553.0310377
74,33,1904.745703,554.0840658
74,34,1851.414038,533.8858521
74,61,1955.068424,604.7303834
74,62,1940.476627,644.554662
74,63,1903.605058,663.8048603
74,64,1864.140098,703.8643545
74,21,1963.2493,575.8744963
74,22,1954.42045,546.9763473
74,23,1965.326727,522.3518193
74,24,1959.624678,475.0764099
74,51,1970.83688,601.8974355
74,52,1978.72774,637.7616184
74,53,2000.736441,664.8776487
74,54,2010.206054,705.3962363
74,11,1984.376691,568.6555018
74,12,2016.885311,543.3154921
74,13,2040,538.5
74,14,2062.52513,514.6555345
74,41,1992.53334,596.6301615
74,42,2035.683913,602.3219145
74,43,2075.165178,599.4883667
74,44,2117.715303,608.3371914
75,0,1953.336763,593.6562739
75,P,1853.853733,619.9016627
75,A,2052.819793,567.4108851
75,31,1951.533034,581.6949632
75,32,1931.260715,552.8819545
75,33,1905.295004,553.7003243
75,34,1851.651515,534.0924568
75,61,1957.628977,604.2059403
75,62,1943.51165,644.200875
75,63,1906.561984,663.3241381
75,64,1867.609055,704.2199157
75,21,1967.105656,575.7520778
75,22,1959.065705,545.2692575
75,23,1970.802653,520.5151102
75,24,1964.035593,473.380361
75,51,1974.072448,601.4789088
75,52,1980.533683,637.6280128
75,53,2002.420981,664.6724785
75,54,2009.959068,705.4779427
75,11,1989.255667,568.7183799
75,12,2020.343938,547.99904
75,13,2039.742781,538.2356916
75,14,2062.149785,514.2801869
75,41,1996.744969,596.3747232
75,42,2042.686503,603.967764
75,43,2081.857861,598.2753085
75,44,2123.916225,609.3373706
76,0,1954.958886,594.5871169
76,P,1855.516132,622.149679
76,A,2054.401639,567.0245547
76,31,1952.970155,582.5145342
76,32,1932.149403,553.0432421
76,33,1905.948274,553.831208
76,34,1852.245633,534.3859332
76,61,1959.420904,605.2076547
76,62,1946.541571,645.6181094
76,63,1909.271695,664.109549
76,64,1870.87144,705.5246994
76,21,1968.508854,576.3455865
76,22,1961.258175,544.5455872
76,23,1975.476865,520.9288882
76,24,1970.630341,473.5581282
76,51,1975.881139,602.2805813
76,52,1983.015277,638.3029266
76,53,2003.649448,665.5125992
76,54,2010.061004,704.9573625
76,11,1990.631648,569.0058095
76,12,2020.817586,548.6443693
76,13,2039.945829,539.3561994
76,14,2061.670451,514.7801785
76,41,1998.556854,596.8859289
76,42,2047.832407,604.0915422
76,43,2087.124449,599.3025204
76,44,2129.568169,608.8279381
77,0,1956.938416,594.5937976
77,P,1857.226173,622.8658589
77,A,2056.65066,566.3217363
77,31,1954.837912,582.4371828
77,32,1933.79596,553.0267388
77,33,1905.226747,553.0088474
77,34,1851.233397,534.3859999
77,61,1961.479157,605.2845922
77,62,1952.889616,645.9423253
77,63,1914.73814,662.5387659
77,64,1877.573775,705.0390864
77,21,1970.400478,576.1436354
77,22,1963.627116,543.9660551
77,23,1979.741301,520.3353222
77,24,1977.22946,472.7835783
77,51,1977.990472,602.2549605
77,52,1985.43462,638.2145201
77,53,2005.103918,665.8249925
77,54,2010.21425,705.4576209
77,11,1992.56757,568.6382352
77,12,2021.832112,549.0332544
77,13,2040.620104,539.0747818
77,14,2062.789494,514.8992107
77,41,2000.726814,596.7079097
77,42,2053.356059,604.0071446
77,43,2092.726356,599.9109257
77,44,2135.134637,610.3277648
78,0,1962.566704,593.974081
78,P,1866.706061,623.2763612
78,A,2058.427346,564.6718007
78,31,1960.286099,582.2190933
78,32,1936.453063,553.0139965
78,33,1905.949717,553.0958168
78,34,1852.092947,534.0815926
78,61,1967.183143,604.2591473
78,62,1956.9172,644.5162077
78,63,1919.106817,661.875699
78,64,1882.318029,704.7002614
78,21,1975.209434,575.8206464
78,22,1965.175129,544.4743815
78,23,1983.002663,519.6469092
78,24,1981.776701,472.0446538
78,51,1983.091769,601.0092795
78,52,1986.179058,637.6012721
78,53,2005.832734,665.0943036
78,54,2009.759228,704.773651
78,11,1996.496219,568.1222523
78,12,2022.274706,549.1014295
78,13,2041.037083,539.4959085
78,14,2063.258057,515.3677424
78,41,2004.96973,595.200033
78,42,2057.340438,604.168046
78,43,2096.696173,600.057771
78,44,2135.753667,610.0087613
79,0,1962.480153,593.7999089
79,P,1866.010196,622.9082231
79,A,2058.950111,564.6915946
79,31,1960.213537,581.9279068
79,32,1936.493877,552.6306538
79,33,1904.861866,553.0298363
79,34,1851.146859,533.5816226
79,61,1967.096005,604.200951
79,62,1962.983439,643.4113082
79,63,1924.796357,659.9256561
79,64,1889.992562,704.3748815
79,21,1975.235686,575.5431573
79,22,1967.159574,543.63623
79,23,1985.166161,518.9237834
79,24,1984.306756,471.3134217
79,51,1983.101364,600.998065
79,52,1988.882781,637.2621033
79,53,2006.15409,665.838609
79,54,2010.645673,705.2738529
79,11,1996.659978,567.8772533
79,12,2022.274706,549.1014295
79,13,2041.037083,539.4959085
79,14,2063.258057,515.3677424
79,41,2005.115582,595.2412791
79,42,2059.059482,603.000514
79,43,2098.537414,600.3058629
79,44,2138.288065,608.790644
80,0,1963.06929,593.6269598
80,P,1863.666794,622.4316695
80,A,2062.471785,564.8222502
80,31,1960.934365,581.5345251
80,32,1937.181575,552.2641259
80,33,1905.515755,552.7295981
80,34,1851.074423,534.0818014
80,61,1967.673712,604.2320797
80,62,1970.858101,638.3253671
80,63,1933.575498,656.64741
80,64,1899.891311,701.9509785
80,21,1976.445561,575.1647625
80,22,1968.391772,543.2521675
80,23,1988.386542,520.1188282
80,24,1988.593231,474.7144992
80,51,1984.147672,601.104825
80,52,1990.722228,637.2334906
80,53,2006.939536,665.3326575
80,54,2010.481428,704.7738974
80,11,1998.546341,567.5440981
80,12,2023.675644,549.5163992
80,13,2043.120271,541.7148537
80,14,2061.966055,514.867572
80,41,2006.82611,595.4296652
80,42,2060.759666,603.2604768
80,43,2099.958743,598.5248334
80,44,2135.884692,605.3976183
81,0,1963.069293,593.6269599
81,P,1863.666795,622.4316695
81,A,2062.471791,564.8222503
81,31,1960.934367,581.5345246
81,32,1937.562896,551.9587635
81,33,1905.85514,552.6644026
81,34,1851.491998,533.7737013
81,61,1967.673715,604.2320803
81,62,1979.443808,633.6885176
81,63,1943.141239,653.8214368
81,64,1913.794314,702.0479415
81,21,1976.445563,575.164762
81,22,1972.592061,542.4230492
81,23,1991.567054,518.4461467
81,24,1993.014372,473.0641914
81,51,1984.147674,601.1048257
81,52,1994.025867,636.473266
81,53,2007.715167,665.8866342
81,54,2009.867907,705.2739638
81,11,1998.546342,567.5440976
81,12,2024.405207,550.4890401
81,13,2043.22083,541.273294
81,14,2063.255084,514.6045324
81,41,2006.826112,595.4296661
81,42,2060.788551,603.0589
81,43,2099.368186,597.9239241
81,44,2131.332563,602.2957949
82,0,1971.274145,593.4826225
82,P,1876.290507,622.5416
82,A,2066.257784,564.4236449
82,31,1965.106032,581.8407384
82,32,1940.770944,553.0526363
82,33,1906.350363,552.8234823
82,34,1851.859753,534.2738715
82,61,1972.047997,604.6417735
82,62,1972.277988,635.4308337
82,63,1951.735164,651.9526547
82,64,1924.766175,701.5479966
82,21,1980.190147,575.468641
82,22,1974.836383,542.9384685
82,23,1994.699325,519.6918391
82,24,1994.586239,474.2877532
82,51,1988.123822,601.5269669
82,52,1996.008819,637.3924389
82,53,2009.42098,665.5188512
82,54,2010.658641,704.7740264
82,11,2001.704592,567.850621
82,12,2026.085241,550.2291478
82,13,2046,537
82,14,2062.546912,514.4477304
82,41,2010.233293,595.8633213
82,42,2064.242332,603.1553498
82,43,2102.511733,597.0682673
82,44,2130.870027,602.9466821
83,0,1971.190333,593.4799305
83,P,1875.956049,622.5005054
83,A,2066.424617,564.4593555
83,31,1968.887271,581.5531671
83,32,1944.178217,553.0853969
83,33,1906.960369,552.5982339
83,34,1852.295354,534.0008128
83,61,1975.867688,603.9174634
83,62,1980,632
83,63,1960.589767,646.8452254
83,64,1934.769244,697.048063
83,21,1983.711873,575.1729891
83,22,1976.786589,542.9407793
83,23,1996.028895,519.1780223
83,24,1994.999939,474.5980275
83,51,1991.689493,600.7321849
83,52,1998.641959,636.8826261
83,53,2009.649117,666.0345503
83,54,2011.311555,705.2740315
83,11,2004.865197,567.5186996
83,12,2029.111788,550.9457531
83,13,2048.735298,537.7338799
83,14,2063.453524,513.9477709
83,41,2013.441138,594.9948351
83,42,2067.381384,602.7794309
83,43,2104.252861,596.4444489
83,44,2132.375606,602.6250763
84,0,1976.853402,592.9531221
84,P,1884.356978,620.9029647
84,A,2069.349826,565.0032795
84,31,1974.511332,580.9637194
84,32,1944.6155,553.6883951
84,33,1906.815011,552.2241032
84,34,1851.919688,534.3179196
84,61,1981.487496,603.4795733
84,62,1986.76452,630.6102171
84,63,1965.312864,642.3133933
84,64,1940.213247,692.8799962
84,21,1988.893641,574.7449354
84,22,1978.012604,543.6245231
84,23,1997.068231,519.7118065
84,24,1994.92846,475.1873629
84,51,1996.866399,600.4773398
84,52,1998.692689,637.2449321
84,53,2011.272607,665.7521153
84,54,2010.795409,705.0177592
84,11,2009.427511,567.325258
84,12,2032.502573,549.1565691
84,13,2045.435735,539.1472376
84,14,2062.680581,514.7687416
84,41,2017.998226,594.9875927
84,42,2071.619593,602.9848808
84,43,2102.795573,596.0047059
84,44,2130.884203,602.338569
85,0,1977.044435,592.9325393
85,P,1884.674191,620.8934246
85,A,2069.41468,564.971654
85,31,1974.688992,580.9291177
85,32,1945.356559,553.0487931
85,33,1907.356775,552.2120507
85,34,1852.392371,534.0799703
85,61,1981.686139,603.4722841
85,62,1988.3204,629.5135343
85,63,1967.577227,642.4309107
85,64,1943.264189,693.3801486
85,21,1989.049113,574.7065395
85,22,1979.244713,543.2303456
85,23,1997.834052,519.8215552
85,24,1995.848297,476.6873195
85,51,1997.045852,600.4701583
85,52,2000.056242,637.1597853
85,53,2012.043704,665.3912032
85,54,2010.999998,704.635408
85,11,2009.553118,567.283111
85,12,2030.680722,550.1911836
85,13,2049.338381,539.9252051
85,14,2062.5478,515.2686151
85,41,2018.149613,594.9790012
85,42,2071.874019,602.2438845
85,43,2103.234078,596.1979126
85,44,2131.421739,602.0753885
86,0,1977.164052,592.8793912
86,P,1883.425945,621.1530615
86,A,2070.902158,564.6057208
86,31,1974.824224,580.8040301
86,32,1945.073504,552.2279315
86,33,1906.835931,551.9705968
86,34,1851.862147,533.8669707
86,61,1981.835212,603.4764466
86,62,1990.370789,628.4404453
86,63,1969.339591,640.8833773
86,64,1945.639077,692.1191923
86,21,1989.40507,574.5208817
86,22,1981.219126,542.5855196
86,23,1998.602376,518.2746785
86,24,1995.877856,475.1870213
86,51,1997.417627,600.4322149
86,52,2002.066942,636.9503617
86,53,2011.938378,665.9893955
86,54,2010.901795,705.2337734
86,11,2010.218881,567.0200406
86,12,2031.930336,550.6589359
86,13,2049.826685,539.1168709
86,14,2062.883525,514.2506945
86,41,2018.83238,594.8747239
86,42,2071.63943,602.4129882
86,43,2102.734129,596.1429823
86,44,2130.956648,601.8507322
87,0,1979.750323,592.5195533
87,P,1886.811062,620.3023064
87,A,2072.689584,564.7368002
87,31,1977.449044,580.468512
87,32,1945.325247,552.1655846
87,33,1907.080558,552.1629692
87,34,1852.00642,534.3669731
87,61,1984.38744,603.1014503
87,62,1992.500312,627.7374768
87,63,1971.157016,639.6371219
87,64,1946.91753,690.6192282
87,21,1991.910155,574.2667166
87,22,1983.304833,542.4417975
87,23,1999.824329,517.5360376
87,24,1994.541607,474.6868229
87,51,1999.83975,600.1329318
87,52,2002.854238,636.8222222
87,53,2012.59061,665.8963999
87,54,2010.779626,704.7338192
87,11,2012.552189,566.8775138
87,12,2033.764109,551.0297982
87,13,2051.648335,539.8104854
87,14,2063.220229,514.2194893
87,41,2021.076504,594.6836951
87,42,2073.79108,602.8435591
87,43,2093.685124,595.2606776
87,44,2131.419825,601.793705
88,0,1980.670183,592.9693569
88,P,1888.395438,621.2902121
88,A,2072.944927,564.6485017
88,31,1978.271365,580.8654906
88,32,1945.733636,552.5288132
88,33,1906.504185,551.9306705
88,34,1851.475272,533.9953149
88,61,1985.417625,603.5795584
88,62,1991.219886,628.8466289
88,63,1970.568954,641.9109629
88,64,1947.261357,691.1192293
88,21,1992.615053,574.5696757
88,22,1984.892341,542.5191414
88,23,2000.307955,518.8702972
88,24,1995.587174,477.1867889
88,51,2000.782207,600.5286104
88,52,2005.027279,637.6890105
88,53,2012.675667,667.3808766
88,54,2010.818335,706.2338241
88,11,2013.104573,567.0534816
88,12,2032.712276,549.2591018
88,13,2053.622882,546.3496172
88,14,2062.896661,514.7193702
88,41,2021.884264,594.9593364
88,42,2074.649018,602.7881713
88,43,2093.693849,594.9342887
88,44,2131.205648,602.2939056
89,0,1984.348361,592.3034471
89,P,1890.311465,619.7304458
89,A,2078.385258,564.8764483
89,31,1982.156001,580.2502831
89,32,1945.415237,552.4760685
89,33,1905.92499,551.9532165
89,34,1851.016058,533.6538369
89,61,1988.929815,602.8936189
89,62,1992.232543,628.6070679
89,63,1972.098943,642.4553886
89,64,1946.703245,690.6192361
89,21,1996.809306,574.1045838
89,22,1987.880453,542.2485639
89,23,2000.563328,517.0284592
89,24,1995.013778,474.4995127
89,51,2004.550808,599.9826819
89,52,2006.445571,637.3367425
89,53,2014.139877,667.000907
89,54,2010.84919,705.7338646
89,11,2017.711009,566.7945097
89,12,2035.28483,546.9886814
89,13,2053,545
89,14,2064.461981,515.327223
89,41,2026.033123,594.6134651
89,42,2077.152522,602.7456593
89,43,2093.533534,594.912757
89,44,2131.136008,601.7941109
90,0,1984.858805,592.4053893
90,P,1891.381505,619.917318
90,A,2078.336106,564.8934607
90,31,1982.621297,580.3283704
90,32,1946.076183,552.0006866
90,33,1905.92123,551.9993188
90,34,1850.863029,534.1540503
90,61,1989.469909,603.0152229
90,62,1992.586723,628.751869
90,63,1972.605286,642.8190865
90,64,1947.469515,691.1192368
90,21,1997.178995,574.1655903
90,22,1989.171285,542.0656369
90,23,2002.200823,517.2036684
90,24,1994.722146,474.9995563
90,51,2005.00598,600.0934218
90,52,2008.380517,637.342965
90,53,2014.947236,666.9112208
90,54,2010.955258,705.338441
90,11,2017.951122,566.8340897
90,12,2034.375288,546.0649289
90,13,2056.5,545.5
90,14,2084.240693,516.5812288
90,41,2026.365131,594.7065085
90,42,2077.338064,602.850151
90,43,2093.42026,594.7079016
90,44,2130.883099,602.3128147
91,0,1985.069652,592.5037354
91,P,1891.400461,620.12058
91,A,2078.738843,564.8868908
91,31,1982.808819,580.3710282
91,32,1947.212729,550.8711485
91,33,1907.098374,552.6763481
91,34,1852.320635,533.9882602
91,61,1989.701963,603.1641094
91,62,1993.094705,628.8661125
91,63,1973.29061,643.1819168
91,64,1947.469515,691.1192368
91,21,1997.393189,574.1834044
91,22,1990.758667,541.7717778
91,23,2002.881968,517.4667309
91,24,1995.10343,475.3298223
91,51,2005.271067,600.2326401
91,52,2010.342969,637.5236713
91,53,2015.340156,667.3972664
91,54,2011.334142,705.8384727
91,11,2018.205201,566.8231929
91,12,2037.176901,547.8204389
91,13,2059.147766,550.4856074
91,14,2090.776842,517.8126962
91,41,2026.67392,594.8261213
91,42,2077.715934,602.5225863
91,43,2094.250308,595.3429121
91,44,2131.925426,601.8128884
92,0,1987.811801,592.5619499
92,P,1894.228032,619.600674
92,A,2081.395569,565.5232258
92,31,1985.630214,580.455377
92,32,1948.445941,552.6667698
92,33,1908.052907,551.9538212
92,34,1852.875069,534.4823712
92,61,1992.376808,603.2116316
92,62,1993.8959,629.2251425
92,63,1974.040812,643.6448419
92,64,1946.675012,690.71743
92,21,2000.213392,574.3635558
92,22,1991.250387,542.517128
92,23,2003.297785,518.8207623
92,24,1995.460321,476.6959667
92,51,2007.923785,600.3707039
92,52,2011.044175,637.8941646
92,53,2016.158114,667.7479949
92,54,2010.847308,706.3387863
92,11,2021.01536,567.1353636
92,12,2039.117855,547.3028217
92,13,2061.071442,551.7726623
92,14,2098.223247,518.7442745
92,41,2029.304032,595.0930477
92,42,2078.284936,603.5281687
92,43,2093.853883,594.9017708
92,44,2131.355215,602.3129244
93,0,1987.811801,592.5619497
93,P,1894.228033,619.6006739
93,A,2081.395569,565.5232255
93,31,1985.630212,580.4553774
93,32,1948.378432,552.7573314
93,33,1906.204495,551.7073215
93,34,1851.377016,533.1618793
93,61,1992.376806,603.211632
93,62,1992.000047,630.5005277
93,63,1974.073846,647.2577228
93,64,1947.61209,689.7177159
93,21,2000.21339,574.363556
93,22,1992.336898,542.2311534
93,23,2003.046202,518.6315304
93,24,1997.119503,476.1958484
93,51,2007.923783,600.3707042
93,52,2011.92177,637.8108301
93,53,2018.007994,667.3624506
93,54,2011.272692,705.1493756
93,11,2021.015359,567.1353636
93,12,2040.844407,547.5294673
93,13,2064.969765,550.2376402
93,14,2103.745566,518.862607
93,41,2029.304031,595.0930478
93,42,2078.149946,603.5925206
93,43,2093.631424,595.1223124
93,44,2131.267963,601.8130552
94,0,1987.476883,592.8419883
94,P,1892.478831,620.2708692
94,A,2082.474934,565.4131073
94,31,1985.302046,580.6613058
94,32,1948.421037,552.471449
94,33,1905.753266,551.6716473
94,34,1850.880105,532.9438082
94,61,1992.081478,603.5496818
94,62,1995.934369,630.5678425
94,63,1974.898696,643.2032221
94,64,1946.431196,690.9052186
94,21,2000.112076,574.4963277
94,22,1994.883522,541.5342813
94,23,2002.808447,516.859862
94,24,1994.61794,474.4197611
94,51,2007.859999,600.6544717
94,52,2013.643881,637.8605684
94,53,2021.13801,659.5432185
94,54,2014.94332,704.6485541
94,11,2021.233514,567.1732655
94,12,2041.270262,547.7796834
94,13,2065.5185,548.5970155
94,14,2115.093551,513.8618022
94,41,2029.562531,595.2932704
94,42,2078.510532,602.8888946
94,43,2094.07722,594.9391153
94,44,2131.585852,602.3132309
95,0,1991.406254,592.6721429
95,P,1898.984738,619.8786321
95,A,2083.82777,565.4656537
95,31,1989.135945,580.5379139
95,32,1950.547527,553.3324967
95,33,1906.353346,551.2433054
95,34,1851.398562,532.7563498
95,61,1996.02435,603.3429784
95,62,1996.079163,630.703019
95,63,1975.471635,644.0816084
95,64,1946.458668,691.4538239
95,21,2003.520998,574.4152694
95,22,1994.308155,542.3378974
95,23,2003.980566,518.2952216
95,24,1995.4622,475.9197184
95,51,2011.393462,600.4782002
95,52,2016.211782,637.8216161
95,53,2029.237874,660.7934893
95,54,2033.677491,707.2135636
95,11,2024.053697,567.1467135
95,12,2076.004509,540.9685409
95,13,2097.46555,529.6517927
95,14,2120,512.5
95,41,2032.516595,595.1643642
95,42,2078.774817,603.1099879
95,43,2093.65474,594.9379153
95,44,2131.228871,601.9706754
96,0,1992.263988,592.2583064
96,P,1894.742317,619.8833798
96,A,2089.785659,564.6332329
96,31,1990.158715,580.0467167
96,32,1951.604331,552.7930884
96,33,1907.393435,551.0939513
96,34,1852.931909,532.5610499
96,61,1996.827928,602.9976492
96,62,1996.923593,630.7965569
96,63,1976.07939,643.9511459
96,64,1946.590472,691.0285586
96,21,2005.377632,573.8465371
96,22,1994.89924,542.1681812
96,23,2004.646739,518.1558497
96,24,1995.4622,475.9197184
96,51,2012.99959,600.0761743
96,52,2017.554421,637.4526434
96,53,2035.379233,658.1363242
96,54,2046.33593,705.7138975
96,11,2027.065215,566.4777675
96,12,2079.057238,539.9559457
96,13,2101.343265,530.3654261
96,14,2125.644708,510.9029728
96,41,2035.25882,594.6746275
96,42,2078.447057,602.7885747
96,43,2093.56391,595.0844883
96,44,2131.070135,602.4708389
97,0,1992.291282,592.3012216
97,P,1894.380507,619.8398942
97,A,2090.202057,564.762549
97,31,1990.219263,580.1100358
97,32,1954.801226,549.8286353
97,33,1910.561472,550.4069542
97,34,1857.431794,531.5771368
97,61,1996.830788,603.0244384
97,62,1997.443339,631.2767163
97,63,1976.399343,644.1096979
97,64,1947.462946,691.5287236
97,21,2005.504778,573.9266816
97,22,1996.918851,541.6839558
97,23,2005.343444,517.1765169
97,24,1994.860152,475.2438671
97,51,2013.060807,600.1145702
97,52,2020.382275,637.0488774
97,53,2041.268473,656.7663611
97,54,2055.421199,706.7991737
97,11,2027.282302,566.5793801
97,12,2079.815759,539.514704
97,13,2102.626387,531.2490931
97,14,2131.249654,509.2250023
97,41,2035.405033,594.7313604
97,42,2078.412107,602.6190817
97,43,2093.49688,595.1091953
97,44,2131.102608,601.9709964
98,0,1992.399691,592.2900417
98,P,1894.590999,619.7688399
98,A,2090.208383,564.8112436
98,31,1990.331163,580.1038522
98,32,1959.629943,547.8694874
98,33,1915.416346,549.496815
98,34,1862.155392,531.0772184
98,61,1996.933145,603.010164
98,62,1997,633.5
98,63,1975.666843,645.073989
98,64,1946.192397,692.0287312
98,21,2005.600931,573.9307701
98,22,1999.077338,541.2447471
98,23,2006.175392,516.4249869
98,24,1994.982949,474.6760257
98,51,2013.146054,600.1094121
98,52,2017.166895,631.0799757
98,53,2046.578047,656.9091192
98,54,2059.400826,707.2991808
98,11,2027.355863,566.5973873
98,12,2080.317678,539.0738144
98,13,2101.342097,536.4238986
98,14,2134.715919,508.4240467
98,41,2035.46687,594.7394274
98,42,2076.635046,600.769872
98,43,2092.345421,594.686075
98,44,2129.770945,602.4710051
99,0,1992.399697,592.2900414
99,P,1894.591006,619.7688391
